run,signal,time_s,value
,power,23.026762,584.455301969278
,power,23.068704,1215.7927454957116
,power,23.116031,1718.2979951102777
,power,23.152621,1469.8574760839908
,power,23.194557,1709.3255980064184
,power,23.236491,2493.7074808405255
,power,23.278514,2380.232131536754
,power,23.320343,2834.1224391334963
,power,23.362481,2455.1712771210077
,power,23.404137,2713.008846281191
,power,23.991492,3915.7755298280313
,power,24.033416,4155.7084835199885
,power,24.080828,3533.79470258248
,power,24.117419,3287.550455886571
,power,24.159159,2243.27350093563
,power,24.20114,1918.4496344705015
,power,24.243054,2271.588871252895
,power,24.285029,2627.194701578092
,power,24.327083,3145.495986327117
,power,24.368912,2416.881461718799
,power,24.416566,2515.5428837529284
,power,24.998058,4672.048158998364
,power,25.040874,5288.236946279922
,power,25.082019,6033.02328853453
,power,25.129972,5602.576996347307
,power,25.166455,5258.0547733929125
,power,25.207829,4859.84073813124
,power,25.249735,5389.1164396401755
,power,25.292062,5372.335897912565
,power,25.333705,5205.851515362304
,power,25.376943,4869.55531850702
,power,25.417535,3482.4798635455163
,power,26.004695,5461.347818991207
,power,26.046659,6086.671093463159
,power,26.088607,5859.726700111532
,power,26.136207,5696.42870577698
,power,26.176423,6055.266550697831
,power,26.214503,6330.0209320349
,power,26.256379,6004.707819702804
,power,26.298401,6129.158261947558
,power,26.340169,5146.895957759395
,power,26.382135,6136.879500202037
,power,26.429634,6081.7236043740095
,power,26.96971,5241.926840389896
,power,27.011447,5165.307541666808
,power,27.053259,5328.153901681144
,power,27.095637,5767.812236888437
,power,27.141175,6206.348523890679
,power,27.181155,6716.536681951495
,power,27.221019,6426.192963178121
,power,27.262943,4962.6328697577455
,power,27.306181,5899.157990764445
,power,27.348117,4631.91461492977
,power,27.388809,5025.770488193825
,power,27.977369,5281.615283225388
,power,28.023667,6315.757515927919
,power,28.059971,5838.6548108275765
,power,28.101908,5498.063750085116
,power,28.143833,5309.009417961132
,power,28.191643,6398.746830434848
,power,28.227809,5802.882904212354
,power,28.269916,5514.592006667401
,power,28.312625,5963.47423906568
,power,28.354995,5728.384152621051
,power,28.397003,4405.013620864299
,power,28.982683,6730.209060645888
,power,29.026125,6942.657992440647
,power,29.066609,7694.757760969478
,power,29.108543,7921.5902443890645
,power,29.151647,8040.745052543327
,power,29.192396,7186.087739514456
,power,29.234338,8141.369970711318
,power,29.277549,8365.86456978596
,power,29.318273,8341.792732980124
,power,29.360158,8033.635789603608
,power,29.402091,8689.203070477753
,power,29.989302,10887.342559137192
,power,30.031219,11313.038539667405
,power,30.073166,12419.133383614173
,power,30.116676,11575.512818013724
,power,30.157139,11530.002992193888
,power,30.199085,12320.94383559961
,power,30.241035,13349.371370967247
,power,30.288629,13221.373983062427
,power,30.324712,12159.236530308965
,power,30.366821,13437.115948000152
,power,30.40869,13500.75023841268
,power,30.995956,14789.138751124081
,power,31.043584,14614.618195491801
,power,31.079884,14667.940687090333
,power,31.121779,14398.640283026729
,power,31.163705,15218.2491765643
,power,31.21112,13815.948212120658
,power,31.247646,15807.416993297797
,power,31.289582,16331.22007077242
,power,31.331656,15768.207824607083
,power,31.373414,16401.913607869054
,power,31.415488,16989.199863442656
,power,32.002606,23326.088506219814
,power,32.044587,23361.977399184343
,power,32.086516,23846.01570493486
,power,32.128394,24225.61557525422
,power,32.170367,24457.84111486539
,power,32.216367,24322.90042326367
,power,32.256187,24396.363192082546
,power,32.296182,25539.780186994565
,power,32.338041,25401.663823458497
,power,32.385557,26424.34623599986
,power,32.425939,26699.057380364575
,power,32.967226,33455.17696859486
,power,33.009175,35990.479421647055
,power,33.052652,36170.009261818
,power,33.093084,35394.3788192419
,power,33.135145,36229.74203606755
,power,33.176982,36074.84954923583
,power,33.220265,36702.85581531769
,power,33.260853,37592.69111143814
,power,33.302883,39024.59742265127
,power,33.344757,37095.671297336026
,power,33.38762,39132.08721752521
,power,33.97396,46340.18946875379
,power,34.021238,45480.196624465025
,power,34.057859,46425.195971584224
,power,34.105097,46333.02257569649
,power,34.141721,46873.872519773744
,power,34.183719,47305.439264422865
,power,34.225588,48434.93104155306
,power,34.26762,47635.839753278204
,power,34.309931,48544.10791228942
,power,34.353993,48433.059659699386
,power,34.393493,49223.25841510292
,power,34.980761,45384.00878062668
,power,35.022548,45010.52971250172
,power,35.064538,45678.85949758378
,power,35.107792,43640.40338951967
,power,35.14987,43970.310551552844
,power,35.190314,43182.40939317768
,power,35.232191,43038.082485166546
,power,35.274071,43045.3562187607
,power,35.322086,42104.85825887554
,power,35.358227,42180.31627430027
,power,35.408904,43254.99292567275
,power,35.987694,37214.36819294397
,power,36.029105,35903.65230725142
,power,36.071051,34675.3160908448
,power,36.114511,34325.00209759644
,power,36.155051,33781.171101665495
,power,36.196894,32354.256906935752
,power,36.23892,31914.199222289753
,power,36.286511,31103.676711925873
,power,36.322832,30218.262689969455
,power,36.364702,29989.131447909593
,power,36.406654,28942.44664847808
,power,36.993902,23006.898378529862
,power,37.036158,23068.542758483898
,power,37.078224,22059.268641548388
,power,37.119839,21156.034789156496
,power,37.161934,20499.886950907803
,power,37.203817,18187.052235037983
,power,37.24569,18327.619594480893
,power,37.291537,17468.361857941916
,power,37.334735,16185.249241207255
,power,37.371895,16466.557047543363
,power,37.413571,15446.19597182426
,power,38.005987,14662.08256012767
,power,38.042643,13261.10195270363
,power,38.090609,13931.85601418562
,power,38.126561,12510.10331691949
,power,38.175102,13021.115927600062
,power,38.210414,12507.011833367713
,power,38.261048,12124.734141415225
,power,38.294187,11808.665038860236
,power,38.342027,10809.223515128178
,power,38.378196,11747.326674609845
,power,38.42031,11227.97826859315
,power,38.967568,8798.488336072282
,power,39.007296,9626.407689268099
,power,39.050743,9548.898261056089
,power,39.090972,9820.298366139392
,power,39.133401,10294.035408915204
,power,39.174947,10239.320924748867
,power,39.217868,10973.616814888335
,power,39.270837,11380.816183385092
,power,39.301754,11488.023024002
,power,39.342754,11127.773586841171
,power,39.385831,10283.610309614032
,power,39.973092,9509.896424251949
,power,40.014184,9193.612565254205
,power,40.056185,9123.669930461097
,power,40.110488,8640.398717651866
,power,40.139832,8564.709919197496
,power,40.18167,6689.019360115502
,power,40.223925,6607.598656092848
,power,40.266006,5828.608924949417
,power,40.309034,5264.392462573435
,power,40.350738,5776.573811525306
,power,40.391379,5314.8592643643915
,power,40.980262,3342.064332115706
,power,41.020679,4314.97126294023
,power,41.07453,5157.82667409443
,power,41.104714,4143.278532756397
,power,41.146318,4756.647243595009
,power,41.198232,5211.22643914079
,power,41.230169,3705.657971265022
,power,41.278336,2473.0202182756207
,power,41.31412,1917.3327828001065
,power,41.356487,2532.1542212116547
,power,41.404052,1727.6029636464507
,power,41.985095,2025.777134829989
,power,42.034153,1706.6891925596763
,power,42.069074,2026.2174118292437
,power,42.116915,2158.4431889674556
,power,42.154257,2509.191303986207
,power,42.195085,1257.6326967759705
,power,42.236903,1551.0099935203511
,power,42.280082,2283.705760381578
,power,42.320792,1729.6696216329867
,power,42.366534,2306.858686612598
,power,42.404836,1610.1409876156808
,power,42.446422,1278.7196721721302
,power,42.488455,0.0
,power,42.530383,0.0
,power,42.572289,0.0
,power,42.615139,0.0
,power,42.657629,0.0
2.5ms,distance,0.0,52.03895148982616
2.5ms,distance,0.042225,52.05005183498269
2.5ms,distance,0.089267,52.06264096667929
2.5ms,distance,0.125933,52.072973690686204
2.5ms,distance,0.168538,52.08498007034253
2.5ms,distance,0.212264,52.097042329584845
2.5ms,distance,0.254582,52.10865121848729
2.5ms,distance,0.294575,52.119851627835445
2.5ms,distance,0.336473,52.131908452841905
2.5ms,distance,0.378518,52.14399225002494
2.5ms,distance,0.420419,52.1554124102478
2.5ms,distance,1.012272,52.41752748950723
2.5ms,distance,1.04865,52.427736556970466
2.5ms,distance,1.090638,52.43974482369611
2.5ms,distance,1.132508,52.452212580601284
2.5ms,distance,1.174465,52.46470617947709
2.5ms,distance,1.217975,52.4770546602331
2.5ms,distance,1.258376,52.48847829019088
2.5ms,distance,1.300332,52.500771182680616
2.5ms,distance,1.3422,52.513397890302684
2.5ms,distance,1.384111,52.52594294064145
2.5ms,distance,1.426115,52.5380088501862
2.5ms,distance,2.017448,52.71367611067949
2.5ms,distance,2.05532,52.72484694899684
2.5ms,distance,2.097162,52.73748737018878
2.5ms,distance,2.139052,52.750479924700485
2.5ms,distance,2.180985,52.763439739363385
2.5ms,distance,2.22305,52.7759277673049
2.5ms,distance,2.265013,52.78838557194392
2.5ms,distance,2.306928,52.80140795264284
2.5ms,distance,2.348881,52.81468840506813
2.5ms,distance,2.390792,52.827788174274126
2.5ms,distance,2.977947,53.01568077695416
2.5ms,distance,3.019958,53.02879241587655
2.5ms,distance,3.067617,53.043666763513315
2.5ms,distance,3.105041,53.05568994304992
2.5ms,distance,3.146037,53.06899573429894
2.5ms,distance,3.187783,53.08215881421904
2.5ms,distance,3.23061,53.09444829005661
2.5ms,distance,3.273102,53.10664171000078
2.5ms,distance,3.313705,53.117750020112524
2.5ms,distance,3.355523,53.12912257203409
2.5ms,distance,3.397458,53.13936807033817
2.5ms,distance,3.984635,53.20282921114438
2.5ms,distance,4.032439,53.159256062782646
2.5ms,distance,4.069649,53.12533939604209
2.5ms,distance,4.110495,53.150620374060864
2.5ms,distance,4.152405,53.19185337502667
2.5ms,distance,4.19439,53.217151357202106
2.5ms,distance,4.23928,53.218736113535535
2.5ms,distance,4.278297,53.220107983494835
2.5ms,distance,4.320843,53.22130904801179
2.5ms,distance,4.362035,53.222471890017296
2.5ms,distance,4.404015,53.22350980883736
2.5ms,distance,4.991238,53.20804721463158
2.5ms,distance,5.033185,53.20583744414396
2.5ms,distance,5.076606,53.20355002855688
2.5ms,distance,5.11704,53.201328242799214
2.5ms,distance,5.15895,53.1990231685343
2.5ms,distance,5.20103,53.19664017785008
2.5ms,distance,5.242958,53.19421189843323
2.5ms,distance,5.284832,53.19170734597751
2.5ms,distance,5.327038,53.18880519544803
2.5ms,distance,5.368765,53.18593599688898
2.5ms,distance,5.410744,53.18258446779532
2.5ms,distance,5.997975,53.14500461096151
2.5ms,distance,6.039964,53.14284761413431
2.5ms,distance,6.082163,53.14065406315118
2.5ms,distance,6.124033,53.13827107435183
2.5ms,distance,6.165883,53.135889238944245
2.5ms,distance,6.207951,53.13384132889808
2.5ms,distance,6.249708,53.13193990946322
2.5ms,distance,6.291765,53.129985084692976
2.5ms,distance,6.333844,53.12795165302951
2.5ms,distance,6.375615,53.12593310699094
2.5ms,distance,6.418211,53.12406009127064
2.5ms,distance,7.004562,53.100703315190714
2.5ms,distance,7.046529,53.09961794126163
2.5ms,distance,7.088463,53.09855087561157
2.5ms,distance,7.1319,53.097496732991814
2.5ms,distance,7.173782,53.096480326766134
2.5ms,distance,7.215885,53.09574408581459
2.5ms,distance,7.256267,53.095064569676666
2.5ms,distance,7.302355,53.09436790074352
2.5ms,distance,7.34007,53.0938529915937
2.5ms,distance,7.382041,53.093281716357716
2.5ms,distance,7.423997,53.092724996520474
2.5ms,distance,8.011068,53.0709242601836
2.5ms,distance,8.052996,53.067004849373234
2.5ms,distance,8.096275,53.06222160872133
2.5ms,distance,8.136998,53.056813967239755
2.5ms,distance,8.178927,53.05116900833834
2.5ms,distance,8.220905,53.04330349859503
2.5ms,distance,8.26282,53.035449737886545
2.5ms,distance,8.304834,53.02657331705097
2.5ms,distance,8.352245,53.01594722812259
2.5ms,distance,8.388633,53.00732394911119
2.5ms,distance,8.97583,52.745246800646456
2.5ms,distance,9.017784,52.72115417192287
2.5ms,distance,9.059698,52.69715392567843
2.5ms,distance,9.101789,52.672346125954384
2.5ms,distance,9.143632,52.64716947297257
2.5ms,distance,9.186966,52.62132848817619
2.5ms,distance,9.227569,52.59789802687831
2.5ms,distance,9.269485,52.57370976039533
2.5ms,distance,9.312846,52.547412746219024
2.5ms,distance,9.354791,52.52169423747445
2.5ms,distance,9.396694,52.47815167123118
2.5ms,distance,9.982518,52.03068534685575
2.5ms,distance,10.024553,52.00312614784658
2.5ms,distance,10.066421,51.975676212111736
2.5ms,distance,10.108346,51.9473072194246
2.5ms,distance,10.151606,51.9177076061245
2.5ms,distance,10.192074,51.89043977426318
2.5ms,distance,10.23405,51.86293355870314
2.5ms,distance,10.276234,51.835291265796315
2.5ms,distance,10.318069,51.806079086877716
2.5ms,distance,10.360089,51.77668091265565
2.5ms,distance,10.403575,51.74730206809226
2.5ms,distance,10.989077,51.35265853735682
2.5ms,distance,11.030991,51.32610864515398
2.5ms,distance,11.073071,51.299453489726645
2.5ms,distance,11.115138,51.27249034156686
2.5ms,distance,11.157078,51.24557109156659
2.5ms,distance,11.198982,51.219566040516334
2.5ms,distance,11.24619,51.19122483772505
2.5ms,distance,11.28273,51.16918748939152
2.5ms,distance,11.324666,51.14320280666633
2.5ms,distance,11.366627,51.117202760015324
2.5ms,distance,11.408622,51.09248038230183
2.5ms,distance,11.995732,50.87260605661685
2.5ms,distance,12.03769,50.853000096292966
2.5ms,distance,12.079777,50.833328314685836
2.5ms,distance,12.121757,50.81360919373409
2.5ms,distance,12.163549,50.79397843404719
2.5ms,distance,12.211096,50.77277614123092
2.5ms,distance,12.247484,50.75691013551748
2.5ms,distance,12.289376,50.738531137733766
2.5ms,distance,12.331249,50.719874449844376
2.5ms,distance,12.373231,50.701169215559396
2.5ms,distance,12.416694,50.68293916541003
2.5ms,distance,13.002441,50.459590762878314
2.5ms,distance,13.044352,50.4460484204216
2.5ms,distance,13.086222,50.43253229148245
2.5ms,distance,13.128126,50.41905492615438
2.5ms,distance,13.170067,50.40556567521298
2.5ms,distance,13.214032,50.392327134773346
2.5ms,distance,13.264334,50.37739081196609
2.5ms,distance,13.296587,50.367736811615465
2.5ms,distance,13.342634,50.353878022535206
2.5ms,distance,13.381254,50.34235389750572
2.5ms,distance,13.422427,50.33105559072898
2.5ms,distance,14.00909,50.18670864788583
2.5ms,distance,14.051563,50.17840085991133
2.5ms,distance,14.093054,50.170358802635725
2.5ms,distance,14.134922,50.16236759707634
2.5ms,distance,14.176872,50.15436078298256
2.5ms,distance,14.218819,50.147267812215176
2.5ms,distance,14.260743,50.140192873212186
2.5ms,distance,14.302686,50.133181483135836
2.5ms,distance,14.344624,50.12621540509765
2.5ms,distance,14.386494,50.11944776368905
2.5ms,distance,14.973718,50.05219666786457
2.5ms,distance,15.021676,50.04881148775286
2.5ms,distance,15.057834,50.04628226683855
2.5ms,distance,15.099686,50.043474135759396
2.5ms,distance,15.141519,50.04077318306105
2.5ms,distance,15.183459,50.03816400559105
2.5ms,distance,15.225435,50.036150590284755
2.5ms,distance,15.26728,50.03414346475705
2.5ms,distance,15.309226,50.032521367900394
2.5ms,distance,15.35117,50.03102516558383
2.5ms,distance,15.393108,50.0297218884557
2.5ms,distance,15.980397,50.03504999738647
2.5ms,distance,16.022246,50.037089987174085
2.5ms,distance,16.06421,50.039135590428955
2.5ms,distance,16.106129,50.04167821266769
2.5ms,distance,16.148025,50.04445139623245
2.5ms,distance,16.190106,50.04736149701913
2.5ms,distance,16.232028,50.050551481547615
2.5ms,distance,16.275325,50.05384607298256
2.5ms,distance,16.316064,50.057817236911184
2.5ms,distance,16.358848,50.06203966812847
2.5ms,distance,16.400886,50.06627207239997
2.5ms,distance,16.986951,50.14698191368427
2.5ms,distance,17.028908,50.154140150373514
2.5ms,distance,17.077029,50.16234998861706
2.5ms,distance,17.113428,50.16920724193091
2.5ms,distance,17.155344,50.17711394428938
2.5ms,distance,17.196747,50.18500503410284
2.5ms,distance,17.23908,50.19316914530157
2.5ms,distance,17.280551,50.20124032909754
2.5ms,distance,17.322645,50.21037447888989
2.5ms,distance,17.364492,50.2194550307712
2.5ms,distance,17.406428,50.22862060987856
2.5ms,distance,17.995072,50.38097563302736
2.5ms,distance,18.03564,50.39259384497006
2.5ms,distance,18.077556,50.40459908267411
2.5ms,distance,18.119522,50.41763263206761
2.5ms,distance,18.161345,50.430621827496815
2.5ms,distance,18.203358,50.44362511546069
2.5ms,distance,18.246705,50.45701232389596
2.5ms,distance,18.28712,50.46978894182784
2.5ms,distance,18.329044,50.48402353147781
2.5ms,distance,18.376842,50.50025259241335
2.5ms,distance,18.413016,50.51247335041349
2.5ms,distance,19.00159,50.729737597575316
2.5ms,distance,19.0421,50.7453615885656
2.5ms,distance,19.084053,50.76182481084137
2.5ms,distance,19.131238,50.782062372083
2.5ms,distance,19.168017,50.7978368060233
2.5ms,distance,19.209911,50.81605710018348
2.5ms,distance,19.255852,50.83611856838076
2.5ms,distance,19.295972,50.85438725417288
2.5ms,distance,19.335872,50.8734302182926
2.5ms,distance,19.378249,50.89366626778335
2.5ms,distance,19.419861,50.914144163435765
2.5ms,distance,20.006784,51.211054039029996
2.5ms,distance,20.048857,51.23270708489026
2.5ms,distance,20.090726,51.25455933158607
2.5ms,distance,20.132659,51.27710588232648
2.5ms,distance,20.174655,51.2996862759677
2.5ms,distance,20.21656,51.321922395937236
2.5ms,distance,20.25854,51.34417671480555
2.5ms,distance,20.305986,51.3704872258623
2.5ms,distance,20.342416,51.39128181208652
2.5ms,distance,20.384358,51.415078279085655
2.5ms,distance,20.426148,51.43805151186262
2.5ms,distance,20.971551,51.74642993158736
2.5ms,distance,21.013546,51.76964972969866
2.5ms,distance,21.060944,51.79582170608522
2.5ms,distance,21.097774,51.8174346769659
2.5ms,distance,21.139631,51.84318363137659
2.5ms,distance,21.181216,51.868714275196574
2.5ms,distance,21.223143,51.89392918769172
2.5ms,distance,21.266027,51.91971979294147
2.5ms,distance,21.312438,51.94702329890989
2.5ms,distance,21.349025,51.96838966247302
2.5ms,distance,21.396416,51.994882067077604
2.5ms,distance,21.978235,52.22490435375105
2.5ms,distance,22.020117,52.232401981841896
2.5ms,distance,22.061969,52.239894232106984
2.5ms,distance,22.10403,52.246097441027736
2.5ms,distance,22.145929,52.25150222791504
2.5ms,distance,22.187899,52.25641848696064
2.5ms,distance,22.229853,52.25981995607049
2.5ms,distance,22.27608,52.263567858221485
2.5ms,distance,22.313917,52.26618095516537
2.5ms,distance,22.355851,52.26905716414087
2.5ms,distance,22.397633,52.271116628868555
2.5ms,distance,22.984884,52.25129536617879
2.5ms,distance,23.026762,52.247119090954975
2.5ms,distance,23.068704,52.242936443695115
2.5ms,distance,23.116031,52.23747841844397
2.5ms,distance,23.152621,52.23312808767447
2.5ms,distance,23.194557,52.22805143547723
2.5ms,distance,23.236491,52.22284250393485
2.5ms,distance,23.278514,52.217614336308536
2.5ms,distance,23.320343,52.21207618113887
2.5ms,distance,23.362481,52.20649714733588
2.5ms,distance,23.404137,52.20089077384625
2.5ms,distance,23.991492,52.12277817387431
2.5ms,distance,24.033416,52.11825169029162
2.5ms,distance,24.080828,52.113079405599784
2.5ms,distance,24.117419,52.10854063440599
2.5ms,distance,24.159159,52.10336319280091
2.5ms,distance,24.20114,52.09838581355164
2.5ms,distance,24.243054,52.0935947306783
2.5ms,distance,24.285029,52.088763285383465
2.5ms,distance,24.327083,52.08376940147062
2.5ms,distance,24.368912,52.07880221585487
2.5ms,distance,24.416566,52.07347122164232
2.5ms,distance,24.998058,52.00947461769869
2.5ms,distance,25.040874,52.00578833657703
2.5ms,distance,25.082019,52.00222891123786
2.5ms,distance,25.129972,51.99791904684828
2.5ms,distance,25.166455,51.99464007424968
2.5ms,distance,25.207829,51.99126317722024
2.5ms,distance,25.249735,51.98796908740806
2.5ms,distance,25.292062,51.98468351368876
2.5ms,distance,25.333705,51.98152925680778
2.5ms,distance,25.376943,51.978254184536404
2.5ms,distance,25.417535,51.975931021264856
2.5ms,distance,26.004695,51.9480058937036
2.5ms,distance,26.046659,51.94623046047621
2.5ms,distance,26.088607,51.94454136509024
2.5ms,distance,26.136207,51.94289498634371
2.5ms,distance,26.176423,51.941504005801825
2.5ms,distance,26.214503,51.939953833609906
2.5ms,distance,26.256379,51.93824159628335
2.5ms,distance,26.298401,51.93646420068507
2.5ms,distance,26.340169,51.9346380265178
2.5ms,distance,26.382135,51.93283665429411
2.5ms,distance,26.429634,51.931103714021404
2.5ms,distance,26.96971,51.921338850524485
2.5ms,distance,27.011447,51.92126485230539
2.5ms,distance,27.053259,51.921217933288645
2.5ms,distance,27.095637,51.921445313003595
2.5ms,distance,27.141175,51.9220850139309
2.5ms,distance,27.181155,51.922618779474405
2.5ms,distance,27.221019,51.92287388370526
2.5ms,distance,27.262943,51.923142170198005
2.5ms,distance,27.306181,51.923560032370595
2.5ms,distance,27.348117,51.92403489718883
2.5ms,distance,27.388809,51.92454894635857
2.5ms,distance,27.977369,51.931531488235926
2.5ms,distance,28.023667,51.930168974214666
2.5ms,distance,28.059971,51.92909881270224
2.5ms,distance,28.101908,51.92724939224647
2.5ms,distance,28.143833,51.924959686464895
2.5ms,distance,28.191643,51.92202243956409
2.5ms,distance,28.227809,51.919212533626386
2.5ms,distance,28.269916,51.915941049637546
2.5ms,distance,28.312625,51.91092774420901
2.5ms,distance,28.354995,51.905590390644335
2.5ms,distance,28.397003,51.89949258179408
2.5ms,distance,28.982683,51.705250646920824
2.5ms,distance,29.026125,51.684712125991545
2.5ms,distance,29.066609,51.66557211682167
2.5ms,distance,29.108543,51.64505675781241
2.5ms,distance,29.151647,51.62371988137305
2.5ms,distance,29.192396,51.60402265965268
2.5ms,distance,29.234338,51.584596609708484
2.5ms,distance,29.277549,51.56458178226372
2.5ms,distance,29.318273,51.54449106665723
2.5ms,distance,29.360158,51.52382741608446
2.5ms,distance,29.402091,51.50394023771506
2.5ms,distance,29.989302,51.23250931098491
2.5ms,distance,30.031219,51.213370064556024
2.5ms,distance,30.073166,51.1942172104542
2.5ms,distance,30.116676,51.17329134198299
2.5ms,distance,30.157139,51.153721555598416
2.5ms,distance,30.199085,51.13384585452721
2.5ms,distance,30.241035,51.114356962742136
2.5ms,distance,30.288629,51.09197174154537
2.5ms,distance,30.324712,51.07431784653092
2.5ms,distance,30.366821,51.053715803307114
2.5ms,distance,30.40869,51.03396644537456
2.5ms,distance,30.995956,50.66833415492882
2.5ms,distance,31.043584,50.649560229908005
2.5ms,distance,31.079884,50.635099221294155
2.5ms,distance,31.121779,50.61589310700324
2.5ms,distance,31.163705,50.59667289315255
2.5ms,distance,31.21112,50.576118681688094
2.5ms,distance,31.247646,50.56065906755033
2.5ms,distance,31.289582,50.54263168841669
2.5ms,distance,31.331656,50.52385508881583
2.5ms,distance,31.373414,50.50521946985468
2.5ms,distance,31.415488,50.48843107421474
2.5ms,distance,32.002606,50.27702932598379
2.5ms,distance,32.044587,50.26481122815148
2.5ms,distance,32.086516,50.252526581274516
2.5ms,distance,32.128394,50.23995853622409
2.5ms,distance,32.170367,50.227361941907944
2.5ms,distance,32.216367,50.21456900249444
2.5ms,distance,32.256187,50.203655924064876
2.5ms,distance,32.296182,50.19265773444556
2.5ms,distance,32.338041,50.18110256013493
2.5ms,distance,32.385557,50.16821133504907
2.5ms,distance,32.425939,50.15819653454264
2.5ms,distance,32.967226,50.04128676937559
2.5ms,distance,33.009175,50.03423337271103
2.5ms,distance,33.052652,50.027188190442885
2.5ms,distance,33.093084,50.02082348971904
2.5ms,distance,33.135145,50.01451301514028
2.5ms,distance,33.176982,50.0082361645666
2.5ms,distance,33.220265,50.00235267309988
2.5ms,distance,33.260853,49.996842634261704
2.5ms,distance,33.302883,50.01661041732444
2.5ms,distance,33.344757,50.05297092705857
2.5ms,distance,33.38762,50.08029646482521
2.5ms,distance,33.97396,50.03353616285526
2.5ms,distance,34.021238,50.03185911116992
2.5ms,distance,34.057859,50.03060098802693
2.5ms,distance,34.105097,50.029296811372255
2.5ms,distance,34.141721,50.02846171625718
2.5ms,distance,34.183719,50.027578936957916
2.5ms,distance,34.225588,50.02712919936843
2.5ms,distance,34.26762,50.02667771006344
2.5ms,distance,34.309931,50.026625613412875
2.5ms,distance,34.353993,50.02669924224621
2.5ms,distance,34.393493,50.026965173729415
2.5ms,distance,34.980761,50.05365759224845
2.5ms,distance,35.022548,50.05709237322517
2.5ms,distance,35.064538,50.06054383151099
2.5ms,distance,35.107792,50.06456320582596
2.5ms,distance,35.14987,50.068666749809346
2.5ms,distance,35.190314,50.07266325484888
2.5ms,distance,35.232191,50.076918371927356
2.5ms,distance,35.274071,50.08117380393949
2.5ms,distance,35.322086,50.08693792353647
2.5ms,distance,35.358227,50.09132808068835
2.5ms,distance,35.408904,50.097652112270325
2.5ms,distance,35.987694,50.188715315662186
2.5ms,distance,36.029105,50.19656754296428
2.5ms,distance,36.071051,50.20452121766153
2.5ms,distance,36.114511,50.214021514275764
2.5ms,distance,36.155051,50.22308867636575
2.5ms,distance,36.196894,50.232771239421304
2.5ms,distance,36.23892,50.24287329918054
2.5ms,distance,36.286511,50.25447115809547
2.5ms,distance,36.322832,50.263840121418944
2.5ms,distance,36.364702,50.27464049599319
2.5ms,distance,36.406654,50.28547049696373
2.5ms,distance,36.993902,50.45998819147573
2.5ms,distance,37.036158,50.473735364463835
2.5ms,distance,37.078224,50.48744047816862
2.5ms,distance,37.119839,50.50213123799822
2.5ms,distance,37.161934,50.516991423076966
2.5ms,distance,37.203817,50.53178410148419
2.5ms,distance,37.24569,50.546577575472504
2.5ms,distance,37.291537,50.56317570753537
2.5ms,distance,37.334735,50.57967120826333
2.5ms,distance,37.371895,50.59386106251981
2.5ms,distance,37.413571,50.60999357043399
2.5ms,distance,38.005987,50.86584429792227
2.5ms,distance,38.042643,50.88217972815043
2.5ms,distance,38.090609,50.90402977806819
2.5ms,distance,38.126561,50.92135381512056
2.5ms,distance,38.175102,50.94474403388069
2.5ms,distance,38.210414,50.961499830750746
2.5ms,distance,38.261048,50.985498730141735
2.5ms,distance,38.294187,51.00160437814792
2.5ms,distance,38.342027,51.025423324843935
2.5ms,distance,38.378196,51.04343580572297
2.5ms,distance,38.42031,51.06467507945185
2.5ms,distance,38.967568,51.36370069925217
2.5ms,distance,39.007296,51.385211480640855
2.5ms,distance,39.050743,51.40818439465402
2.5ms,distance,39.090972,51.43021156799747
2.5ms,distance,39.133401,51.45502870846983
2.5ms,distance,39.174947,51.479329452722986
2.5ms,distance,39.217868,51.50417963077257
2.5ms,distance,39.270837,51.53482747640644
2.5ms,distance,39.301754,51.554121284591446
2.5ms,distance,39.342754,51.58022039238435
2.5ms,distance,39.385831,51.60751006610524
2.5ms,distance,39.973092,51.9896972479139
2.5ms,distance,40.014184,52.0171301155868
2.5ms,distance,40.056185,52.04505783231432
2.5ms,distance,40.110488,52.08201518966045
2.5ms,distance,40.139832,52.10228310436108
2.5ms,distance,40.18167,52.13120178564556
2.5ms,distance,40.223925,52.16060353782986
2.5ms,distance,40.266006,52.18988435181328
2.5ms,distance,40.309034,52.221682510535445
2.5ms,distance,40.350738,52.253160057108545
2.5ms,distance,40.391379,52.27022054814346
2.5ms,distance,40.980262,52.643855182788094
2.5ms,distance,41.020679,52.675138437000406
2.5ms,distance,41.07453,52.71681973182036
2.5ms,distance,41.104714,52.73996148547678
2.5ms,distance,41.146318,52.771825413267656
2.5ms,distance,41.198232,52.83090319776388
2.5ms,distance,41.230169,52.8851398846853
2.5ms,distance,41.278336,52.96617906164424
2.5ms,distance,41.31412,52.99387765494495
2.5ms,distance,41.356487,53.026672200332534
2.5ms,distance,41.404052,53.06116937841309
2.5ms,distance,41.985095,53.35456735089483
2.5ms,distance,42.034153,53.36652130058484
2.5ms,distance,42.069074,53.375030481282856
2.5ms,distance,42.116915,53.384562932328485
2.5ms,distance,42.154257,53.39164814133723
2.5ms,distance,42.195085,53.398265449934144
2.5ms,distance,42.236903,53.40351220561368
2.5ms,distance,42.280082,53.4089911082447
2.5ms,distance,42.320792,53.415071381022635
2.5ms,distance,42.366534,53.421903221807895
2.5ms,distance,42.404836,53.42720704857327
2.5ms,distance,42.446422,53.43278378602664
